'Elapsed time','ECG I','ECG I filtered'
'0:08.386',-0.385,-0.015
'0:08.388',-0.430,-0.020
'0:08.390',-0.535,-0.025
'0:08.392',-0.550,-0.030
'0:08.394',-0.510,-0.030
'0:08.396',-0.455,-0.030
'0:08.398',-0.465,-0.030
'0:08.400',-0.375,-0.030
'0:08.402',-0.345,-0.025
'0:08.404',-0.410,-0.020
'0:08.406',-0.410,-0.020
'0:08.408',-0.430,-0.020
'0:08.410',-0.505,-0.015
'0:08.412',-0.505,-0.015
'0:08.414',-0.515,-0.015
'0:08.416',-0.460,-0.015
'0:08.418',-0.470,-0.010
'0:08.420',-0.405,-0.010
'0:08.422',-0.325,-0.005
'0:08.424',-0.345,-0.005
'0:08.426',-0.435,-0.005
'0:08.428',-0.395,-0.010
'0:08.430',-0.505,-0.015
'0:08.432',-0.530,-0.020
'0:08.434',-0.515,-0.025
'0:08.436',-0.505,-0.030
'0:08.438',-0.445,-0.030
'0:08.440',-0.430,-0.030
'0:08.442',-0.345,-0.030
'0:08.444',-0.400,-0.030
'0:08.446',-0.430,-0.025
'0:08.448',-0.425,-0.025
'0:08.450',-0.510,-0.025
'0:08.452',-0.555,-0.025
'0:08.454',-0.535,-0.030
'0:08.456',-0.460,-0.030
'0:08.458',-0.515,-0.030
'0:08.460',-0.385,-0.030
'0:08.462',-0.345,-0.025
'0:08.464',-0.370,-0.020
'0:08.466',-0.370,-0.015
'0:08.468',-0.425,-0.010
'0:08.470',-0.500,-0.010
'0:08.472',-0.585,-0.015
'0:08.474',-0.540,-0.020
'0:08.476',-0.510,-0.025
'0:08.478',-0.480,-0.030
'0:08.480',-0.390,-0.035
'0:08.482',-0.400,-0.035
'0:08.484',-0.405,-0.035
'0:08.486',-0.395,-0.035
'0:08.488',-0.485,-0.035
'0:08.490',-0.510,-0.035
'0:08.492',-0.565,-0.035
'0:08.494',-0.535,-0.040
'0:08.496',-0.475,-0.040
'0:08.498',-0.520,-0.045
'0:08.500',-0.410,-0.045
'0:08.502',-0.345,-0.045
'0:08.504',-0.405,-0.045
'0:08.506',-0.430,-0.035
'0:08.508',-0.515,-0.030
'0:08.510',-0.510,-0.025
'0:08.512',-0.510,-0.020
'0:08.514',-0.525,-0.020
'0:08.516',-0.480,-0.025
'0:08.518',-0.445,-0.035
'0:08.520',-0.430,-0.045
'0:08.522',-0.500,-0.050
'0:08.524',-0.415,-0.055
'0:08.526',-0.430,-0.050
'0:08.528',-0.480,-0.045
'0:08.530',-0.505,-0.040
'0:08.532',-0.515,-0.025
'0:08.534',-0.485,-0.020
'0:08.536',-0.460,-0.010
'0:08.538',-0.450,-0.010
'0:08.540',-0.405,-0.015
'0:08.542',-0.370,-0.020
'0:08.544',-0.435,-0.030
'0:08.546',-0.455,-0.040
'0:08.548',-0.460,-0.050
'0:08.550',-0.535,-0.055
'0:08.552',-0.540,-0.055
'0:08.554',-0.505,-0.055
'0:08.556',-0.520,-0.050
'0:08.558',-0.485,-0.045
'0:08.560',-0.395,-0.040
'0:08.562',-0.375,-0.040
'0:08.564',-0.460,-0.035
'0:08.566',-0.495,-0.030
'0:08.568',-0.455,-0.030
'0:08.570',-0.515,-0.030
'0:08.572',-0.550,-0.030
'0:08.574',-0.515,-0.025
'0:08.576',-0.465,-0.025
'0:08.578',-0.440,-0.025
'0:08.580',-0.380,-0.020
'0:08.582',-0.360,-0.020
'0:08.584',-0.410,-0.020
'0:08.586',-0.430,-0.020
'0:08.588',-0.445,-0.020
'0:08.590',-0.505,-0.020
'0:08.592',-0.525,-0.020
'0:08.594',-0.600,-0.015
'0:08.596',-0.465,-0.010
'0:08.598',-0.390,-0.005
'0:08.600',-0.300,0.000
'0:08.602',-0.315,0.010
'0:08.604',-0.400,0.025
'0:08.606',-0.375,0.030
'0:08.608',-0.455,0.040
'0:08.610',-0.520,0.040
'0:08.612',-0.460,0.040
'0:08.614',-0.455,0.030
'0:08.616',-0.450,0.020
'0:08.618',-0.415,0.005
'0:08.620',-0.410,-0.010
'0:08.622',-0.325,-0.020
'0:08.624',-0.470,-0.025
'0:08.626',-0.415,-0.030
'0:08.628',-0.460,-0.025
'0:08.630',-0.510,-0.020
'0:08.632',-0.540,-0.010
'0:08.634',-0.460,-0.005
'0:08.636',-0.475,0.005
'0:08.638',-0.380,0.005
'0:08.640',-0.385,0.005
'0:08.642',-0.355,0.000
'0:08.644',-0.410,-0.005
'0:08.646',-0.420,-0.015
'0:08.648',-0.465,-0.020
'0:08.650',-0.540,-0.030
'0:08.652',-0.550,-0.035
'0:08.654',-0.545,-0.040
'0:08.656',-0.545,-0.045
'0:08.658',-0.475,-0.055
'0:08.660',-0.385,-0.055
'0:08.662',-0.425,-0.060
'0:08.664',-0.420,-0.060
'0:08.666',-0.460,-0.055
'0:08.668',-0.495,-0.050
'0:08.670',-0.545,-0.040
'0:08.672',-0.580,-0.035
'0:08.674',-0.475,-0.025
'0:08.676',-0.495,-0.025
'0:08.678',-0.430,-0.025
'0:08.680',-0.445,-0.030
'0:08.682',-0.430,-0.040
'0:08.684',-0.440,-0.050
'0:08.686',-0.430,-0.060
'0:08.688',-0.555,-0.065
'0:08.690',-0.565,-0.065
'0:08.692',-0.540,-0.060
'0:08.694',-0.520,-0.055
'0:08.696',-0.470,-0.045
'0:08.698',-0.435,-0.040
'0:08.700',-0.395,-0.040
'0:08.702',-0.410,-0.045
'0:08.704',-0.465,-0.055
'0:08.706',-0.545,-0.070
'0:08.708',-0.630,-0.090
'0:08.710',-0.625,-0.100
'0:08.712',-0.575,-0.105
'0:08.714',-0.570,-0.100
'0:08.716',-0.525,-0.075
'0:08.718',-0.415,-0.040
'0:08.720',-0.345,0.015
'0:08.722',-0.305,0.075
'0:08.724',-0.225,0.150
'0:08.726',-0.165,0.225
'0:08.728',-0.170,0.295
'0:08.730',-0.130,0.360
'0:08.732',-0.050,0.405
'0:08.734',0.040,0.435
'0:08.736',0.045,0.445
'0:08.738',0.025,0.425
'0:08.740',-0.015,0.380
'0:08.742',-0.135,0.315
'0:08.744',-0.195,0.230
'0:08.746',-0.285,0.140
'0:08.748',-0.400,0.045
'0:08.750',-0.565,-0.040
'0:08.752',-0.700,-0.115
'0:08.754',-0.685,-0.165
'0:08.756',-0.625,-0.190
'0:08.758',-0.605,-0.200
'0:08.760',-0.500,-0.190
'0:08.762',-0.485,-0.170
'0:08.764',-0.560,-0.150
'0:08.766',-0.590,-0.130
'0:08.768',-0.670,-0.115
'0:08.770',-0.580,-0.105
'0:08.772',-0.550,-0.100
'0:08.774',-0.555,-0.095
'0:08.776',-0.480,-0.090
'0:08.778',-0.450,-0.080
'0:08.780',-0.400,-0.070
'0:08.782',-0.455,-0.050
'0:08.784',-0.445,-0.035
'0:08.786',-0.430,-0.020
'0:08.788',-0.485,-0.010
'0:08.790',-0.545,-0.005
'0:08.792',-0.505,-0.010
'0:08.794',-0.495,-0.020
'0:08.796',-0.480,-0.035
'0:08.798',-0.410,-0.045
'0:08.800',-0.425,-0.055
'0:08.802',-0.420,-0.055
'0:08.804',-0.410,-0.055
'0:08.806',-0.480,-0.045
'0:08.808',-0.525,-0.035
'0:08.810',-0.510,-0.020
'0:08.812',-0.510,-0.010
'0:08.814',-0.455,-0.010
'0:08.816',-0.445,-0.010
'0:08.818',-0.385,-0.015
'0:08.820',-0.415,-0.020
'0:08.822',-0.415,-0.030
'0:08.824',-0.410,-0.040
'0:08.826',-0.420,-0.040
'0:08.828',-0.480,-0.040
'0:08.830',-0.500,-0.030
'0:08.832',-0.555,-0.020
'0:08.834',-0.580,-0.010
'0:08.836',-0.440,0.000
'0:08.838',-0.330,0.010
'0:08.840',-0.345,0.015
'0:08.842',-0.345,0.015
'0:08.844',-0.390,0.015
'0:08.846',-0.410,0.015
'0:08.848',-0.460,0.010
'0:08.850',-0.485,0.010
'0:08.852',-0.455,0.010
'0:08.854',-0.475,0.010
'0:08.856',-0.455,0.010
'0:08.858',-0.355,0.015
'0:08.860',-0.340,0.015
'0:08.862',-0.365,0.015
'0:08.864',-0.435,0.010
'0:08.866',-0.485,0.010
'0:08.868',-0.455,0.010
'0:08.870',-0.455,0.010
'0:08.872',-0.500,0.010
'0:08.874',-0.485,0.015
'0:08.876',-0.385,0.015
'0:08.878',-0.320,0.025
'0:08.880',-0.305,0.030
'0:08.882',-0.360,0.030
'0:08.884',-0.405,0.035
'0:08.886',-0.465,0.035
'0:08.888',-0.460,0.035
'0:08.890',-0.465,0.030
'0:08.892',-0.470,0.030
'0:08.894',-0.405,0.025
'0:08.896',-0.390,0.025
'0:08.898',-0.300,0.030
'0:08.900',-0.330,0.030
'0:08.902',-0.335,0.035
'0:08.904',-0.345,0.040
'0:08.906',-0.425,0.045
'0:08.908',-0.450,0.050
'0:08.910',-0.400,0.055
'0:08.912',-0.420,0.060
'0:08.914',-0.435,0.065
'0:08.916',-0.335,0.070
'0:08.918',-0.315,0.075
'0:08.920',-0.240,0.075
'0:08.922',-0.295,0.080
'0:08.924',-0.360,0.085
'0:08.926',-0.325,0.090
'0:08.928',-0.405,0.095
'0:08.930',-0.395,0.095
'0:08.932',-0.375,0.100
'0:08.934',-0.340,0.100
'0:08.936',-0.260,0.105
'0:08.938',-0.225,0.100
'0:08.940',-0.285,0.100
'0:08.942',-0.260,0.100
'0:08.944',-0.290,0.100
'0:08.946',-0.375,0.100
'0:08.948',-0.380,0.105
'0:08.950',-0.380,0.110
'0:08.952',-0.325,0.115
'0:08.954',-0.320,0.125
'0:08.956',-0.250,0.135
'0:08.958',-0.190,0.145
'0:08.960',-0.160,0.150
'0:08.962',-0.200,0.155
'0:08.964',-0.290,0.155
'0:08.966',-0.320,0.155
'0:08.968',-0.380,0.155
'0:08.970',-0.350,0.150
'0:08.972',-0.300,0.145
'0:08.974',-0.275,0.145
'0:08.976',-0.190,0.140
'0:08.978',-0.205,0.140
'0:08.980',-0.215,0.140
'0:08.982',-0.265,0.140
'0:08.984',-0.275,0.140
'0:08.986',-0.315,0.140
'0:08.988',-0.365,0.140
'0:08.990',-0.345,0.140
'0:08.992',-0.325,0.140
'0:08.994',-0.325,0.135
'0:08.996',-0.250,0.135
'0:08.998',-0.155,0.130
'0:09.000',-0.235,0.125
'0:09.002',-0.220,0.120
'0:09.004',-0.345,0.115
'0:09.006',-0.355,0.110
'0:09.008',-0.365,0.100
'0:09.010',-0.400,0.095
'0:09.012',-0.350,0.090
'0:09.014',-0.360,0.080
'0:09.016',-0.370,0.075
'0:09.018',-0.245,0.070
'0:09.020',-0.250,0.065
'0:09.022',-0.360,0.060
'0:09.024',-0.375,0.055
'0:09.026',-0.440,0.045
'0:09.028',-0.460,0.035
'0:09.030',-0.440,0.025
'0:09.032',-0.430,0.015
'0:09.034',-0.455,0.000
'0:09.036',-0.370,-0.010
'0:09.038',-0.315,-0.020
'0:09.040',-0.410,-0.025
'0:09.042',-0.425,-0.030
'0:09.044',-0.455,-0.030
'0:09.046',-0.440,-0.030
'0:09.048',-0.490,-0.030
'0:09.050',-0.515,-0.025
'0:09.052',-0.495,-0.025
'0:09.054',-0.440,-0.020
'0:09.056',-0.375,-0.015
'0:09.058',-0.360,-0.015
'0:09.060',-0.405,-0.015
'0:09.062',-0.455,-0.015
'0:09.064',-0.375,-0.020
'0:09.066',-0.500,-0.025
'0:09.068',-0.530,-0.030
'0:09.070',-0.460,-0.035
'0:09.072',-0.525,-0.035
'0:09.074',-0.490,-0.040
'0:09.076',-0.440,-0.045
'0:09.078',-0.410,-0.045
'0:09.080',-0.355,-0.040
'0:09.082',-0.390,-0.040
'0:09.084',-0.460,-0.035
'0:09.086',-0.480,-0.030
'0:09.088',-0.535,-0.025
'0:09.090',-0.505,-0.020
'0:09.092',-0.475,-0.020
'0:09.094',-0.440,-0.020
'0:09.096',-0.425,-0.025
'0:09.098',-0.360,-0.030
'0:09.100',-0.410,-0.035
'0:09.102',-0.395,-0.035
'0:09.104',-0.455,-0.040
'0:09.106',-0.470,-0.045
'0:09.108',-0.515,-0.045
'0:09.110',-0.505,-0.045
'0:09.112',-0.480,-0.045
'0:09.114',-0.475,-0.040
'0:09.116',-0.425,-0.040
'0:09.118',-0.360,-0.035
'0:09.120',-0.395,-0.035
'0:09.122',-0.375,-0.035
'0:09.124',-0.425,-0.035
'0:09.126',-0.520,-0.040
'0:09.128',-0.520,-0.040
'0:09.130',-0.565,-0.040
'0:09.132',-0.535,-0.045
'0:09.134',-0.385,-0.040
'0:09.136',-0.385,-0.040
'0:09.138',-0.330,-0.035
'0:09.140',-0.375,-0.030
'0:09.142',-0.425,-0.020
'0:09.144',-0.480,-0.015
'0:09.146',-0.450,-0.005
'0:09.148',-0.425,0.005
'0:09.150',-0.440,0.010
'0:09.152',-0.460,0.015
'0:09.154',-0.385,0.015
'0:09.156',-0.350,0.020
'0:09.158',-0.335,0.015
'0:09.160',-0.365,0.010
'0:09.162',-0.345,0.005
'0:09.164',-0.460,-0.005
'0:09.166',-0.470,-0.015
'0:09.168',-0.475,-0.025
'0:09.170',-0.515,-0.035
'0:09.172',-0.510,-0.040
'0:09.174',-0.435,-0.040
'0:09.176',-0.385,-0.040
'0:09.178',-0.325,-0.030
'0:09.180',-0.360,-0.020
'0:09.182',-0.390,-0.015
'0:09.184',-0.405,-0.005
'0:09.186',-0.455,0.000
'0:09.188',-0.495,0.000
'0:09.190',-0.460,-0.005
'0:09.192',-0.425,-0.010
'0:09.194',-0.425,-0.020
'0:09.196',-0.365,-0.030
'0:09.198',-0.395,-0.035
'0:09.200',-0.360,-0.040
'0:09.202',-0.420,-0.045
'0:09.204',-0.460,-0.040
'0:09.206',-0.495,-0.040
'0:09.208',-0.455,-0.035
'0:09.210',-0.475,-0.030
'0:09.212',-0.460,-0.025
'0:09.214',-0.425,-0.020
'0:09.216',-0.445,-0.020
'0:09.218',-0.330,-0.015
'0:09.220',-0.360,-0.015
'0:09.222',-0.400,-0.015
'0:09.224',-0.440,-0.010
'0:09.226',-0.490,-0.010
'0:09.228',-0.455,-0.015
'0:09.230',-0.490,-0.020
'0:09.232',-0.485,-0.030
'0:09.234',-0.410,-0.035
'0:09.236',-0.350,-0.045
'0:09.238',-0.380,-0.050
'0:09.240',-0.420,-0.055
'0:09.242',-0.455,-0.050
'0:09.244',-0.440,-0.045
'0:09.246',-0.445,-0.040
'0:09.248',-0.465,-0.030
'0:09.250',-0.470,-0.025
'0:09.252',-0.470,-0.020
'0:09.254',-0.425,-0.025
'0:09.256',-0.345,-0.030
'0:09.258',-0.355,-0.035
'0:09.260',-0.440,-0.045
'0:09.262',-0.405,-0.050
'0:09.264',-0.470,-0.055
'0:09.266',-0.545,-0.060
'0:09.268',-0.575,-0.055
'0:09.270',-0.500,-0.055
'0:09.272',-0.445,-0.050
'0:09.274',-0.360,-0.045
'0:09.276',-0.310,-0.045
'0:09.278',-0.420,-0.045
'0:09.280',-0.410,-0.050
'0:09.282',-0.450,-0.050
'0:09.284',-0.445,-0.050
'0:09.286',-0.490,-0.050
'0:09.288',-0.510,-0.050
'0:09.290',-0.475,-0.050
'0:09.292',-0.415,-0.055
'0:09.294',-0.430,-0.055
'0:09.296',-0.385,-0.060
'0:09.298',-0.420,-0.065
'0:09.300',-0.430,-0.070
'0:09.302',-0.415,-0.075
'0:09.304',-0.510,-0.075
'0:09.306',-0.545,-0.070
'0:09.308',-0.485,-0.060
'0:09.310',-0.455,-0.050
'0:09.312',-0.430,-0.035
'0:09.314',-0.365,-0.025
'0:09.316',-0.335,-0.015
'0:09.318',-0.340,-0.015
'0:09.320',-0.410,-0.015
'0:09.322',-0.400,-0.025
'0:09.324',-0.470,-0.035
'0:09.326',-0.520,-0.045
'0:09.328',-0.560,-0.055
'0:09.330',-0.510,-0.060
'0:09.332',-0.400,-0.060
'0:09.334',-0.390,-0.055
'0:09.336',-0.345,-0.050
'0:09.338',-0.380,-0.040
'0:09.340',-0.400,-0.030
'0:09.342',-0.350,-0.020
'0:09.344',-0.445,-0.020
'0:09.346',-0.505,-0.020
'0:09.348',-0.475,-0.025
'0:09.350',-0.505,-0.030
'0:09.352',-0.440,-0.035
'0:09.354',-0.375,-0.040
'0:09.356',-0.340,-0.045
'0:09.358',-0.360,-0.045
'0:09.360',-0.485,-0.045
'0:09.362',-0.395,-0.045
'0:09.364',-0.465,-0.045
'0:09.366',-0.465,-0.045
'0:09.368',-0.535,-0.050
'0:09.370',-0.515,-0.055
'0:09.372',-0.450,-0.060
'0:09.374',-0.360,-0.060
'0:09.376',-0.315,-0.065
'0:09.378',-0.390,-0.065
'0:09.380',-0.410,-0.065
'0:09.382',-0.420,-0.060
'0:09.384',-0.470,-0.055
'0:09.386',-0.480,-0.050
'0:09.388',-0.470,-0.045
'0:09.390',-0.500,-0.040
'0:09.392',-0.390,-0.035
'0:09.394',-0.385,-0.035
'0:09.396',-0.370,-0.035
'0:09.398',-0.390,-0.035
'0:09.400',-0.395,-0.035
'0:09.402',-0.440,-0.040
'0:09.404',-0.490,-0.040
'0:09.406',-0.445,-0.040
'0:09.408',-0.470,-0.040
'0:09.410',-0.475,-0.040
'0:09.412',-0.420,-0.045
'0:09.414',-0.370,-0.045
'0:09.416',-0.330,-0.045
'0:09.418',-0.340,-0.045
'0:09.420',-0.400,-0.045
'0:09.422',-0.415,-0.040
'0:09.424',-0.510,-0.040
'0:09.426',-0.560,-0.040
'0:09.428',-0.480,-0.040
'0:09.430',-0.425,-0.040
'0:09.432',-0.390,-0.040
'0:09.434',-0.345,-0.040
'0:09.436',-0.320,-0.040
'0:09.438',-0.320,-0.040
'0:09.440',-0.405,-0.045
'0:09.442',-0.455,-0.045
'0:09.444',-0.480,-0.045
'0:09.446',-0.505,-0.050
'0:09.448',-0.515,-0.050
'0:09.450',-0.450,-0.050
'0:09.452',-0.410,-0.050
'0:09.454',-0.355,-0.045
'0:09.456',-0.360,-0.040
'0:09.458',-0.375,-0.035
'0:09.460',-0.345,-0.030
'0:09.462',-0.420,-0.025
'0:09.464',-0.505,-0.025
'0:09.466',-0.450,-0.020
'0:09.468',-0.460,-0.020
'0:09.470',-0.405,-0.015
'0:09.472',-0.410,-0.015
'0:09.474',-0.325,-0.015
'0:09.476',-0.265,-0.010
'0:09.478',-0.270,-0.010
'0:09.480',-0.285,-0.005
'0:09.482',-0.380,0.000
'0:09.484',-0.485,0.005
'0:09.486',-0.475,0.010
'0:09.488',-0.455,0.010
'0:09.490',-0.365,0.010
'0:09.492',-0.320,0.010
'0:09.494',-0.295,0.010
'0:09.496',-0.290,0.005
'0:09.498',-0.340,0.005
'0:09.500',-0.345,0.005
'0:09.502',-0.400,0.005
'0:09.504',-0.475,0.005
'0:09.506',-0.425,0.000
'0:09.508',-0.395,-0.005
'0:09.510',-0.390,-0.010
'0:09.512',-0.380,-0.015
'0:09.514',-0.325,-0.025
'0:09.516',-0.335,-0.035
'0:09.518',-0.350,-0.045
'0:09.520',-0.390,-0.050
'0:09.522',-0.405,-0.055
'0:09.524',-0.495,-0.055
'0:09.526',-0.515,-0.055
'0:09.528',-0.450,-0.050
'0:09.530',-0.400,-0.050
'0:09.532',-0.375,-0.045
'0:09.534',-0.345,-0.045
'0:09.536',-0.365,-0.040
'0:09.538',-0.405,-0.040
'0:09.540',-0.375,-0.035
'0:09.542',-0.425,-0.035
'0:09.544',-0.470,-0.030
'0:09.546',-0.505,-0.025
'0:09.548',-0.430,-0.025
'0:09.550',-0.405,-0.025
'0:09.552',-0.355,-0.025
'0:09.554',-0.345,-0.030
'0:09.556',-0.345,-0.040
'0:09.558',-0.395,-0.045
'0:09.560',-0.460,-0.055
'0:09.562',-0.465,-0.060
'0:09.564',-0.440,-0.060
'0:09.566',-0.485,-0.060
'0:09.568',-0.490,-0.055
'0:09.570',-0.400,-0.045
'0:09.572',-0.325,-0.040
'0:09.574',-0.315,-0.035
'0:09.576',-0.325,-0.035
'0:09.578',-0.360,-0.040
'0:09.580',-0.465,-0.055
'0:09.582',-0.490,-0.070
'0:09.584',-0.515,-0.090
'0:09.586',-0.560,-0.100
'0:09.588',-0.515,-0.100
'0:09.590',-0.455,-0.085
'0:09.592',-0.340,-0.055
'0:09.594',-0.250,0.000
'0:09.596',-0.190,0.070
'0:09.598',-0.120,0.150
'0:09.600',-0.115,0.235
'0:09.602',-0.110,0.320
'0:09.604',-0.040,0.390
'0:09.606',0.080,0.440
'0:09.608',0.095,0.465
'0:09.610',0.115,0.460
'0:09.612',0.155,0.425
'0:09.614',0.015,0.365
'0:09.616',-0.080,0.285
'0:09.618',-0.150,0.190
'0:09.620',-0.175,0.095
'0:09.622',-0.360,0.000
'0:09.624',-0.555,-0.080
'0:09.626',-0.645,-0.145
'0:09.628',-0.620,-0.190
'0:09.630',-0.605,-0.215
'0:09.632',-0.525,-0.225
'0:09.634',-0.490,-0.215
'0:09.636',-0.450,-0.190
'0:09.638',-0.445,-0.160
'0:09.640',-0.440,-0.130
'0:09.642',-0.430,-0.100
'0:09.644',-0.525,-0.070
'0:09.646',-0.470,-0.050
'0:09.648',-0.505,-0.035
'0:09.650',-0.350,-0.030
'0:09.652',-0.390,-0.025
'0:09.654',-0.315,-0.030
'0:09.656',-0.240,-0.030
'0:09.658',-0.315,-0.035
'0:09.660',-0.400,-0.035
'0:09.662',-0.430,-0.035
'0:09.664',-0.460,-0.035
'0:09.666',-0.420,-0.035
'0:09.668',-0.405,-0.030
'0:09.670',-0.400,-0.025
'0:09.672',-0.320,-0.020
'0:09.674',-0.255,-0.015
'0:09.676',-0.320,-0.010
'0:09.678',-0.355,-0.005
'0:09.680',-0.345,-0.005
'0:09.682',-0.385,-0.005
'0:09.684',-0.475,-0.010
'0:09.686',-0.425,-0.010
'0:09.688',-0.405,-0.015
'0:09.690',-0.350,-0.020
'0:09.692',-0.295,-0.020
'0:09.694',-0.300,-0.020
'0:09.696',-0.325,-0.020
'0:09.698',-0.355,-0.015
'0:09.700',-0.300,-0.010
'0:09.702',-0.410,-0.005
'0:09.704',-0.425,0.000
'0:09.706',-0.400,0.000
'0:09.708',-0.415,0.000
'0:09.710',-0.330,0.000
'0:09.712',-0.235,-0.005
'0:09.714',-0.285,-0.010
'0:09.716',-0.295,-0.010
'0:09.718',-0.315,-0.010
'0:09.720',-0.365,-0.005
'0:09.722',-0.390,0.000
'0:09.724',-0.405,0.005
'0:09.726',-0.420,0.005
'0:09.728',-0.370,0.010
'0:09.730',-0.325,0.010
'0:09.732',-0.300,0.005
'0:09.734',-0.270,0.000
'0:09.736',-0.260,-0.005
'0:09.738',-0.345,-0.010
'0:09.740',-0.355,-0.010
'0:09.742',-0.400,-0.010
'0:09.744',-0.395,0.000
'0:09.746',-0.385,0.010
'0:09.748',-0.360,0.020
'0:09.750',-0.360,0.025
'0:09.752',-0.255,0.035
'0:09.754',-0.240,0.040
'0:09.756',-0.265,0.040
'0:09.758',-0.255,0.035
'0:09.760',-0.310,0.035
'0:09.762',-0.375,0.030
'0:09.764',-0.400,0.030
'0:09.766',-0.395,0.030
'0:09.768',-0.295,0.035
'0:09.770',-0.290,0.040
'0:09.772',-0.280,0.040
'0:09.774',-0.220,0.045
'0:09.776',-0.230,0.045
'0:09.778',-0.255,0.045
'0:09.780',-0.285,0.040
'0:09.782',-0.345,0.040
'0:09.784',-0.360,0.040
'0:09.786',-0.375,0.045
'0:09.788',-0.360,0.045
'0:09.790',-0.245,0.055
'0:09.792',-0.175,0.060
'0:09.794',-0.185,0.065
'0:09.796',-0.190,0.070
'0:09.798',-0.255,0.080
'0:09.800',-0.265,0.085
'0:09.802',-0.300,0.090
'0:09.804',-0.325,0.090
'0:09.806',-0.285,0.095
'0:09.808',-0.280,0.100
'0:09.810',-0.255,0.105
'0:09.812',-0.125,0.110
'0:09.814',-0.095,0.115
'0:09.816',-0.220,0.115
'0:09.818',-0.170,0.115
'0:09.820',-0.215,0.115
'0:09.822',-0.310,0.115
'0:09.824',-0.290,0.115
'0:09.826',-0.280,0.120
'0:09.828',-0.205,0.125
'0:09.830',-0.180,0.130
'0:09.832',-0.120,0.135
'0:09.834',-0.070,0.145
'0:09.836',-0.120,0.150
'0:09.838',-0.205,0.155
'0:09.840',-0.200,0.160
'0:09.842',-0.225,0.160
'0:09.844',-0.235,0.160
'0:09.846',-0.215,0.155
'0:09.848',-0.215,0.155
'0:09.850',-0.155,0.150
'0:09.852',-0.085,0.150
'0:09.854',-0.080,0.150
'0:09.856',-0.145,0.150
'0:09.858',-0.150,0.150
'0:09.860',-0.240,0.155
'0:09.862',-0.295,0.155
'0:09.864',-0.255,0.155
'0:09.866',-0.245,0.150
'0:09.868',-0.210,0.150
'0:09.870',-0.120,0.145
'0:09.872',-0.105,0.135
'0:09.874',-0.110,0.130
'0:09.876',-0.125,0.125
'0:09.878',-0.235,0.125
'0:09.880',-0.245,0.125
'0:09.882',-0.300,0.120
'0:09.884',-0.330,0.120
'0:09.886',-0.240,0.115
'0:09.888',-0.200,0.110
'0:09.890',-0.185,0.100
'0:09.892',-0.160,0.085
'0:09.894',-0.225,0.070
'0:09.896',-0.285,0.050
'0:09.898',-0.320,0.035
'0:09.900',-0.335,0.020
'0:09.902',-0.310,0.010
'0:09.904',-0.325,0.000
'0:09.906',-0.400,0.000
'0:09.908',-0.320,0.000
'0:09.910',-0.290,0.005
'0:09.912',-0.225,0.010
'0:09.914',-0.265,0.015
'0:09.916',-0.320,0.015
'0:09.918',-0.295,0.010
'0:09.920',-0.350,0.005
'0:09.922',-0.390,-0.005
'0:09.924',-0.390,-0.015
'0:09.926',-0.405,-0.030
'0:09.928',-0.350,-0.035
'0:09.930',-0.300,-0.040
'0:09.932',-0.255,-0.045
'0:09.934',-0.315,-0.040
'0:09.936',-0.300,-0.040
'0:09.938',-0.350,-0.030
'0:09.940',-0.370,-0.025
'0:09.942',-0.365,-0.025
'0:09.944',-0.405,-0.020
'0:09.946',-0.395,-0.020
'0:09.948',-0.365,-0.025
'0:09.950',-0.305,-0.030
'0:09.952',-0.250,-0.035
'0:09.954',-0.295,-0.040
'0:09.956',-0.345,-0.045
'0:09.958',-0.320,-0.045
'0:09.960',-0.365,-0.045
'0:09.962',-0.450,-0.045
'0:09.964',-0.455,-0.045
'0:09.966',-0.385,-0.045
'0:09.968',-0.335,-0.045
'0:09.970',-0.290,-0.045
'0:09.972',-0.265,-0.045
'0:09.974',-0.330,-0.040
'0:09.976',-0.285,-0.035
'0:09.978',-0.370,-0.030
'0:09.980',-0.445,-0.025
'0:09.982',-0.380,-0.015
'0:09.984',-0.385,-0.010
'0:09.986',-0.355,-0.005
'0:09.988',-0.355,0.000
'0:09.990',-0.260,-0.005
'0:09.992',-0.220,-0.005
'0:09.994',-0.290,-0.010
'0:09.996',-0.275,-0.015
'0:09.998',-0.320,-0.025
