'Elapsed time','ECG I','ECG I filtered'
'0:08.810',-1.345,-0.035
'0:08.812',-1.410,-0.030
'0:08.814',-1.485,-0.025
'0:08.816',-1.540,-0.020
'0:08.818',-1.520,-0.020
'0:08.820',-1.480,-0.025
'0:08.822',-1.475,-0.035
'0:08.824',-1.385,-0.045
'0:08.826',-1.385,-0.055
'0:08.828',-1.385,-0.065
'0:08.830',-1.405,-0.065
'0:08.832',-1.445,-0.065
'0:08.834',-1.490,-0.055
'0:08.836',-1.515,-0.045
'0:08.838',-1.515,-0.035
'0:08.840',-1.500,-0.025
'0:08.842',-1.400,-0.020
'0:08.844',-1.365,-0.025
'0:08.846',-1.385,-0.035
'0:08.848',-1.450,-0.050
'0:08.850',-1.430,-0.060
'0:08.852',-1.495,-0.060
'0:08.854',-1.500,-0.045
'0:08.856',-1.465,-0.005
'0:08.858',-1.420,0.050
'0:08.860',-1.275,0.125
'0:08.862',-1.125,0.215
'0:08.864',-1.015,0.305
'0:08.866',-0.930,0.385
'0:08.868',-0.880,0.445
'0:08.870',-0.840,0.480
'0:08.872',-0.875,0.485
'0:08.874',-0.970,0.460
'0:08.876',-1.100,0.405
'0:08.878',-1.235,0.325
'0:08.880',-1.240,0.230
'0:08.882',-1.245,0.130
'0:08.884',-1.270,0.030
'0:08.886',-1.385,-0.060
'0:08.888',-1.530,-0.140
'0:08.890',-1.635,-0.200
'0:08.892',-1.720,-0.245
'0:08.894',-1.795,-0.265
'0:08.896',-1.740,-0.270
'0:08.898',-1.685,-0.255
'0:08.900',-1.605,-0.235
'0:08.902',-1.540,-0.205
'0:08.904',-1.450,-0.170
'0:08.906',-1.455,-0.135
'0:08.908',-1.450,-0.110
'0:08.910',-1.465,-0.085
'0:08.912',-1.480,-0.070
'0:08.914',-1.545,-0.065
'0:08.916',-1.510,-0.060
'0:08.918',-1.535,-0.060
'0:08.920',-1.460,-0.060
'0:08.922',-1.410,-0.055
'0:08.924',-1.355,-0.050
'0:08.926',-1.375,-0.045
'0:08.928',-1.395,-0.035
'0:08.930',-1.380,-0.025
'0:08.932',-1.380,-0.015
'0:08.934',-1.450,-0.005
'0:08.936',-1.480,0.000
'0:08.938',-1.460,0.005
'0:08.940',-1.405,0.005
'0:08.942',-1.380,0.000
'0:08.944',-1.315,0.000
'0:08.946',-1.330,-0.005
'0:08.948',-1.320,-0.010
'0:08.950',-1.375,-0.010
'0:08.952',-1.415,-0.010
'0:08.954',-1.440,-0.005
'0:08.956',-1.470,-0.005
'0:08.958',-1.425,0.005
'0:08.960',-1.420,0.010
'0:08.962',-1.385,0.015
'0:08.964',-1.325,0.015
'0:08.966',-1.315,0.015
'0:08.968',-1.295,0.010
'0:08.970',-1.350,0.005
'0:08.972',-1.370,0.000
'0:08.974',-1.440,0.000
'0:08.976',-1.455,-0.005
'0:08.978',-1.435,-0.005
'0:08.980',-1.395,0.000
'0:08.982',-1.360,0.010
'0:08.984',-1.285,0.015
'0:08.986',-1.295,0.020
'0:08.988',-1.340,0.025
'0:08.990',-1.385,0.025
'0:08.992',-1.365,0.025
'0:08.994',-1.445,0.015
'0:08.996',-1.450,0.010
'0:08.998',-1.445,0.005
'0:09.000',-1.370,0.000
'0:09.002',-1.340,0.000
'0:09.004',-1.300,0.005
'0:09.006',-1.325,0.015
'0:09.008',-1.320,0.025
'0:09.010',-1.260,0.035
'0:09.012',-1.325,0.045
'0:09.014',-1.415,0.050
'0:09.016',-1.460,0.050
'0:09.018',-1.400,0.050
'0:09.020',-1.355,0.045
'0:09.022',-1.285,0.040
'0:09.024',-1.280,0.035
'0:09.026',-1.245,0.035
'0:09.028',-1.250,0.035
'0:09.030',-1.270,0.040
'0:09.032',-1.305,0.050
'0:09.034',-1.365,0.055
'0:09.036',-1.445,0.065
'0:09.038',-1.390,0.070
'0:09.040',-1.350,0.070
'0:09.042',-1.245,0.070
'0:09.044',-1.190,0.070
'0:09.046',-1.210,0.070
'0:09.048',-1.260,0.065
'0:09.050',-1.305,0.065
'0:09.052',-1.300,0.065
'0:09.054',-1.335,0.065
'0:09.056',-1.360,0.065
'0:09.058',-1.390,0.070
'0:09.060',-1.320,0.075
'0:09.062',-1.255,0.080
'0:09.064',-1.170,0.085
'0:09.066',-1.190,0.095
'0:09.068',-1.210,0.100
'0:09.070',-1.260,0.105
'0:09.072',-1.270,0.115
'0:09.074',-1.315,0.120
'0:09.076',-1.360,0.125
'0:09.078',-1.325,0.125
'0:09.080',-1.205,0.130
'0:09.082',-1.155,0.135
'0:09.084',-1.135,0.140
'0:09.086',-1.140,0.145
'0:09.088',-1.190,0.155
'0:09.090',-1.225,0.160
'0:09.092',-1.230,0.170
'0:09.094',-1.190,0.180
'0:09.096',-1.200,0.190
'0:09.098',-1.215,0.195
'0:09.100',-1.200,0.200
'0:09.102',-1.110,0.200
'0:09.104',-1.085,0.200
'0:09.106',-1.110,0.195
'0:09.108',-1.135,0.195
'0:09.110',-1.165,0.195
'0:09.112',-1.185,0.195
'0:09.114',-1.235,0.195
'0:09.116',-1.155,0.200
'0:09.118',-1.150,0.205
'0:09.120',-1.120,0.205
'0:09.122',-1.080,0.210
'0:09.124',-1.065,0.210
'0:09.126',-1.095,0.205
'0:09.128',-1.125,0.195
'0:09.130',-1.145,0.185
'0:09.132',-1.200,0.170
'0:09.134',-1.210,0.155
'0:09.136',-1.275,0.140
'0:09.138',-1.285,0.125
'0:09.140',-1.250,0.110
'0:09.142',-1.220,0.095
'0:09.144',-1.170,0.085
'0:09.146',-1.150,0.075
'0:09.148',-1.240,0.070
'0:09.150',-1.270,0.065
'0:09.152',-1.330,0.060
'0:09.154',-1.330,0.055
'0:09.156',-1.330,0.050
'0:09.158',-1.325,0.040
'0:09.160',-1.325,0.035
'0:09.162',-1.260,0.025
'0:09.164',-1.270,0.020
'0:09.166',-1.295,0.010
'0:09.168',-1.315,0.005
'0:09.170',-1.370,0.000
'0:09.172',-1.435,-0.005
'0:09.174',-1.350,-0.005
'0:09.176',-1.360,-0.010
'0:09.178',-1.395,-0.015
'0:09.180',-1.335,-0.020
'0:09.182',-1.260,-0.025
'0:09.184',-1.315,-0.030
'0:09.186',-1.300,-0.035
'0:09.188',-1.355,-0.045
'0:09.190',-1.380,-0.045
'0:09.192',-1.420,-0.050
'0:09.194',-1.445,-0.050
'0:09.196',-1.405,-0.045
'0:09.198',-1.395,-0.045
'0:09.200',-1.375,-0.040
'0:09.202',-1.290,-0.040
'0:09.204',-1.320,-0.045
'0:09.206',-1.330,-0.045
'0:09.208',-1.345,-0.050
'0:09.210',-1.390,-0.050
'0:09.212',-1.465,-0.050
'0:09.214',-1.405,-0.055
'0:09.216',-1.420,-0.055
'0:09.218',-1.425,-0.055
'0:09.220',-1.365,-0.055
'0:09.222',-1.275,-0.055
'0:09.224',-1.295,-0.060
'0:09.226',-1.340,-0.065
'0:09.228',-1.365,-0.070
'0:09.230',-1.390,-0.075
'0:09.232',-1.460,-0.080
'0:09.234',-1.505,-0.080
'0:09.236',-1.415,-0.080
'0:09.238',-1.450,-0.075
'0:09.240',-1.360,-0.070
'0:09.242',-1.295,-0.065
'0:09.244',-1.280,-0.065
'0:09.246',-1.320,-0.060
'0:09.248',-1.360,-0.060
'0:09.250',-1.355,-0.065
'0:09.252',-1.460,-0.065
'0:09.254',-1.485,-0.070
'0:09.256',-1.440,-0.075
'0:09.258',-1.420,-0.080
'0:09.260',-1.350,-0.075
'0:09.262',-1.295,-0.075
'0:09.264',-1.300,-0.070
'0:09.266',-1.295,-0.060
'0:09.268',-1.350,-0.055
'0:09.270',-1.360,-0.050
'0:09.272',-1.430,-0.045
'0:09.274',-1.415,-0.045
'0:09.276',-1.395,-0.045
'0:09.278',-1.365,-0.050
'0:09.280',-1.360,-0.055
'0:09.282',-1.280,-0.060
'0:09.284',-1.320,-0.065
'0:09.286',-1.340,-0.070
'0:09.288',-1.365,-0.070
'0:09.290',-1.410,-0.070
'0:09.292',-1.460,-0.070
'0:09.294',-1.425,-0.070
'0:09.296',-1.400,-0.070
'0:09.298',-1.330,-0.065
'0:09.300',-1.320,-0.060
'0:09.302',-1.285,-0.055
'0:09.304',-1.300,-0.045
'0:09.306',-1.285,-0.040
'0:09.308',-1.350,-0.030
'0:09.310',-1.355,-0.025
'0:09.312',-1.400,-0.025
'0:09.314',-1.405,-0.025
'0:09.316',-1.380,-0.030
'0:09.318',-1.325,-0.035
'0:09.320',-1.340,-0.045
'0:09.322',-1.255,-0.050
'0:09.324',-1.265,-0.060
'0:09.326',-1.315,-0.060
'0:09.328',-1.370,-0.065
'0:09.330',-1.385,-0.060
'0:09.332',-1.430,-0.060
'0:09.334',-1.430,-0.055
'0:09.336',-1.350,-0.050
'0:09.338',-1.305,-0.050
'0:09.340',-1.345,-0.045
'0:09.342',-1.290,-0.045
'0:09.344',-1.270,-0.045
'0:09.346',-1.255,-0.040
'0:09.348',-1.315,-0.035
'0:09.350',-1.330,-0.035
'0:09.352',-1.405,-0.030
'0:09.354',-1.370,-0.030
'0:09.356',-1.415,-0.030
'0:09.358',-1.335,-0.035
'0:09.360',-1.305,-0.040
'0:09.362',-1.255,-0.045
'0:09.364',-1.280,-0.050
'0:09.366',-1.285,-0.055
'0:09.368',-1.365,-0.055
'0:09.370',-1.350,-0.055
'0:09.372',-1.405,-0.055
'0:09.374',-1.445,-0.055
'0:09.376',-1.380,-0.055
'0:09.378',-1.395,-0.055
'0:09.380',-1.335,-0.055
'0:09.382',-1.260,-0.055
'0:09.384',-1.230,-0.055
'0:09.386',-1.270,-0.050
'0:09.388',-1.325,-0.045
'0:09.390',-1.410,-0.040
'0:09.392',-1.380,-0.030
'0:09.394',-1.365,-0.020
'0:09.396',-1.315,-0.010
'0:09.398',-1.310,-0.010
'0:09.400',-1.280,-0.005
'0:09.402',-1.250,-0.010
'0:09.404',-1.270,-0.020
'0:09.406',-1.265,-0.030
'0:09.408',-1.340,-0.035
'0:09.410',-1.365,-0.045
'0:09.412',-1.390,-0.050
'0:09.414',-1.400,-0.050
'0:09.416',-1.380,-0.045
'0:09.418',-1.380,-0.045
'0:09.420',-1.275,-0.040
'0:09.422',-1.250,-0.035
'0:09.424',-1.275,-0.030
'0:09.426',-1.270,-0.030
'0:09.428',-1.320,-0.030
'0:09.430',-1.370,-0.030
'0:09.432',-1.395,-0.035
'0:09.434',-1.405,-0.035
'0:09.436',-1.390,-0.040
'0:09.438',-1.370,-0.040
'0:09.440',-1.260,-0.045
'0:09.442',-1.250,-0.045
'0:09.444',-1.280,-0.045
'0:09.446',-1.330,-0.045
'0:09.448',-1.380,-0.040
'0:09.450',-1.370,-0.040
'0:09.452',-1.390,-0.035
'0:09.454',-1.405,-0.030
'0:09.456',-1.385,-0.025
'0:09.458',-1.270,-0.025
'0:09.460',-1.235,-0.020
'0:09.462',-1.300,-0.020
'0:09.464',-1.230,-0.025
'0:09.466',-1.300,-0.025
'0:09.468',-1.330,-0.030
'0:09.470',-1.375,-0.035
'0:09.472',-1.405,-0.035
'0:09.474',-1.375,-0.035
'0:09.476',-1.310,-0.030
'0:09.478',-1.320,-0.025
'0:09.480',-1.275,-0.025
'0:09.482',-1.250,-0.020
'0:09.484',-1.240,-0.020
'0:09.486',-1.280,-0.025
'0:09.488',-1.330,-0.030
'0:09.490',-1.435,-0.040
'0:09.492',-1.430,-0.050
'0:09.494',-1.390,-0.060
'0:09.496',-1.405,-0.070
'0:09.498',-1.340,-0.075
'0:09.500',-1.240,-0.075
'0:09.502',-1.295,-0.065
'0:09.504',-1.295,-0.060
'0:09.506',-1.320,-0.050
'0:09.508',-1.295,-0.035
'0:09.510',-1.400,-0.030
'0:09.512',-1.380,-0.025
'0:09.514',-1.395,-0.025
'0:09.516',-1.395,-0.025
'0:09.518',-1.350,-0.030
'0:09.520',-1.275,-0.035
'0:09.522',-1.215,-0.040
'0:09.524',-1.270,-0.045
'0:09.526',-1.325,-0.045
'0:09.528',-1.335,-0.040
'0:09.530',-1.390,-0.040
'0:09.532',-1.400,-0.035
'0:09.534',-1.430,-0.035
'0:09.536',-1.375,-0.035
'0:09.538',-1.335,-0.035
'0:09.540',-1.255,-0.035
'0:09.542',-1.275,-0.040
'0:09.544',-1.245,-0.040
'0:09.546',-1.295,-0.040
'0:09.548',-1.335,-0.035
'0:09.550',-1.415,-0.030
'0:09.552',-1.395,-0.025
'0:09.554',-1.395,-0.020
'0:09.556',-1.380,-0.020
'0:09.558',-1.365,-0.020
'0:09.560',-1.290,-0.020
'0:09.562',-1.255,-0.025
'0:09.564',-1.245,-0.025
'0:09.566',-1.285,-0.025
'0:09.568',-1.350,-0.025
'0:09.570',-1.420,-0.020
'0:09.572',-1.425,-0.015
'0:09.574',-1.420,-0.010
'0:09.576',-1.325,-0.010
'0:09.578',-1.300,-0.010
'0:09.580',-1.255,-0.010
'0:09.582',-1.250,-0.015
'0:09.584',-1.260,-0.025
'0:09.586',-1.330,-0.030
'0:09.588',-1.390,-0.035
'0:09.590',-1.425,-0.035
'0:09.592',-1.455,-0.035
'0:09.594',-1.365,-0.030
'0:09.596',-1.360,-0.025
'0:09.598',-1.330,-0.025
'0:09.600',-1.255,-0.020
'0:09.602',-1.285,-0.020
'0:09.604',-1.315,-0.025
'0:09.606',-1.335,-0.025
'0:09.608',-1.315,-0.030
'0:09.610',-1.395,-0.030
'0:09.612',-1.435,-0.030
'0:09.614',-1.420,-0.025
'0:09.616',-1.350,-0.020
'0:09.618',-1.325,-0.015
'0:09.620',-1.255,-0.005
'0:09.622',-1.245,0.000
'0:09.624',-1.275,0.000
'0:09.626',-1.340,0.000
'0:09.628',-1.350,-0.005
'0:09.630',-1.420,-0.010
'0:09.632',-1.405,-0.015
'0:09.634',-1.375,-0.020
'0:09.636',-1.345,-0.025
'0:09.638',-1.335,-0.025
'0:09.640',-1.285,-0.030
'0:09.642',-1.255,-0.030
'0:09.644',-1.310,-0.030
'0:09.646',-1.410,-0.030
'0:09.648',-1.400,-0.030
'0:09.650',-1.465,-0.030
'0:09.652',-1.435,-0.035
'0:09.654',-1.360,-0.035
'0:09.656',-1.335,-0.030
'0:09.658',-1.290,-0.030
'0:09.660',-1.315,-0.025
'0:09.662',-1.330,-0.020
'0:09.664',-1.285,-0.015
'0:09.666',-1.360,-0.015
'0:09.668',-1.360,-0.015
'0:09.670',-1.460,-0.020
'0:09.672',-1.420,-0.025
'0:09.674',-1.425,-0.030
'0:09.676',-1.370,-0.030
'0:09.678',-1.300,-0.030
'0:09.680',-1.300,-0.025
'0:09.682',-1.345,-0.020
'0:09.684',-1.310,-0.010
'0:09.686',-1.265,0.000
'0:09.688',-1.450,0.010
'0:09.690',-1.395,0.015
'0:09.692',-1.415,0.015
'0:09.694',-1.345,0.015
'0:09.696',-1.335,0.015
'0:09.698',-1.280,0.010
'0:09.700',-1.255,0.010
'0:09.702',-1.240,0.010
'0:09.704',-1.290,0.015
'0:09.706',-1.345,0.020
'0:09.708',-1.425,0.030
'0:09.710',-1.385,0.035
'0:09.712',-1.370,0.035
'0:09.714',-1.365,0.035
'0:09.716',-1.310,0.030
'0:09.718',-1.255,0.025
'0:09.720',-1.265,0.020
'0:09.722',-1.270,0.015
'0:09.724',-1.270,0.015
'0:09.726',-1.380,0.015
'0:09.728',-1.435,0.020
'0:09.730',-1.395,0.020
'0:09.732',-1.410,0.020
'0:09.734',-1.390,0.020
'0:09.736',-1.370,0.010
'0:09.738',-1.360,0.005
'0:09.740',-1.345,-0.005
'0:09.742',-1.375,-0.015
'0:09.744',-1.355,-0.025
'0:09.746',-1.385,-0.025
'0:09.748',-1.425,-0.020
'0:09.750',-1.455,-0.015
'0:09.752',-1.450,-0.010
'0:09.754',-1.455,0.000
'0:09.756',-1.420,0.005
'0:09.758',-1.285,0.005
'0:09.760',-1.305,0.005
'0:09.762',-1.345,-0.005
'0:09.764',-1.355,-0.015
'0:09.766',-1.420,-0.020
'0:09.768',-1.440,-0.030
'0:09.770',-1.485,-0.035
'0:09.772',-1.470,-0.040
'0:09.774',-1.450,-0.040
'0:09.776',-1.430,-0.035
'0:09.778',-1.335,-0.035
'0:09.780',-1.420,-0.030
'0:09.782',-1.345,-0.025
'0:09.784',-1.390,-0.025
'0:09.786',-1.435,-0.025
'0:09.788',-1.495,-0.020
'0:09.790',-1.460,-0.020
'0:09.792',-1.480,-0.015
'0:09.794',-1.455,-0.015
'0:09.796',-1.410,-0.010
'0:09.798',-1.365,-0.010
'0:09.800',-1.350,-0.010
'0:09.802',-1.360,-0.015
'0:09.804',-1.410,-0.020
'0:09.806',-1.460,-0.030
'0:09.808',-1.540,-0.040
'0:09.810',-1.520,-0.050
'0:09.812',-1.530,-0.055
'0:09.814',-1.495,-0.065
'0:09.816',-1.495,-0.070
'0:09.818',-1.415,-0.070
'0:09.820',-1.385,-0.065
'0:09.822',-1.405,-0.055
'0:09.824',-1.390,-0.030
'0:09.826',-1.395,0.005
'0:09.828',-1.430,0.050
'0:09.830',-1.365,0.110
'0:09.832',-1.295,0.175
'0:09.834',-1.190,0.245
'0:09.836',-1.070,0.310
'0:09.838',-0.920,0.370
'0:09.840',-0.865,0.415
'0:09.842',-0.865,0.435
'0:09.844',-0.905,0.435
'0:09.846',-0.955,0.410
'0:09.848',-1.150,0.360
'0:09.850',-1.305,0.290
'0:09.852',-1.285,0.205
'0:09.854',-1.325,0.115
'0:09.856',-1.360,0.025
'0:09.858',-1.380,-0.060
'0:09.860',-1.570,-0.130
'0:09.862',-1.645,-0.185
'0:09.864',-1.725,-0.220
'0:09.866',-1.645,-0.245
'0:09.868',-1.730,-0.250
'0:09.870',-1.730,-0.245
'0:09.872',-1.680,-0.230
'0:09.874',-1.605,-0.210
'0:09.876',-1.560,-0.190
'0:09.878',-1.510,-0.165
'0:09.880',-1.500,-0.140
'0:09.882',-1.525,-0.120
'0:09.884',-1.505,-0.105
'0:09.886',-1.510,-0.085
'0:09.888',-1.590,-0.075
'0:09.890',-1.550,-0.060
'0:09.892',-1.525,-0.055
'0:09.894',-1.475,-0.045
'0:09.896',-1.445,-0.040
'0:09.898',-1.395,-0.035
'0:09.900',-1.440,-0.035
'0:09.902',-1.420,-0.030
'0:09.904',-1.470,-0.025
'0:09.906',-1.490,-0.020
'0:09.908',-1.535,-0.020
'0:09.910',-1.565,-0.015
'0:09.912',-1.485,-0.015
'0:09.914',-1.460,-0.010
'0:09.916',-1.435,-0.010
'0:09.918',-1.405,-0.010
'0:09.920',-1.445,-0.010
'0:09.922',-1.460,-0.010
'0:09.924',-1.420,-0.015
'0:09.926',-1.450,-0.015
'0:09.928',-1.505,-0.010
'0:09.930',-1.570,-0.010
'0:09.932',-1.510,-0.010
'0:09.934',-1.490,-0.005
'0:09.936',-1.430,-0.005
'0:09.938',-1.380,0.000
'0:09.940',-1.380,0.000
'0:09.942',-1.415,-0.005
'0:09.944',-1.495,-0.005
'0:09.946',-1.480,-0.010
'0:09.948',-1.565,-0.015
'0:09.950',-1.545,-0.020
'0:09.952',-1.505,-0.020
'0:09.954',-1.450,-0.015
'0:09.956',-1.410,-0.010
'0:09.958',-1.385,-0.005
'0:09.960',-1.445,0.005
'0:09.962',-1.375,0.015
'0:09.964',-1.440,0.020
'0:09.966',-1.550,0.020
'0:09.968',-1.525,0.020
'0:09.970',-1.520,0.015
'0:09.972',-1.525,0.005
'0:09.974',-1.450,0.000
'0:09.976',-1.425,-0.010
'0:09.978',-1.375,-0.010
'0:09.980',-1.425,-0.010
'0:09.982',-1.450,-0.005
'0:09.984',-1.450,0.005
'0:09.986',-1.510,0.015
'0:09.988',-1.480,0.025
'0:09.990',-1.540,0.035
'0:09.992',-1.485,0.040
'0:09.994',-1.460,0.040
'0:09.996',-1.370,0.040
'0:09.998',-1.355,0.035
